5 2160
4 600
4 162
4 540
4 162
4 162
5 1920
4 2160
4 270
5 1620
4 216
4 648
1 128
1 149
1 137
5 6 5 8 8 8 1 183
1 254
1 131
5 5 5 6 9 9 1 229
1 183
1 134
6 7 4 6 9 9 1 155
1 128
1 134
7 7 6 6 7 7 1 134
1 229
1 131
7 7 4 3249
6 7 6 1 214
1 146
1 131
5 4 6 7 6 9 1 125
1 125
1 134
4 6 5 5 7 7 1 137
1 187
1 229
6 8 7 9 6 7 1 137
1 183
1 131
7 5 7 7 7 8 1 187
1 128
1 195
5 5 7 9 9 7 1 209
1 128
1 239
5 5 5 8 11 7 1 161
1 137
1 137
6 5 6 9 8 8 1 239
1 143
1 187
4 7 6 10 9 8 1 149
1 229
1 128
7 7 8 8 8 8 1 143
1 119
1 155
5 5 6 8 8 8 1 234
1 214
1 305
3 3 3696
5 7 5 9 1 214
1 134
1 131
7 6 6 8 9 6 1 137
1 131
1 131
7 5 5 5 6 9 1 219
1 191
1 131
6 5 5 7 7 7 1 214
1 229
1 137
5 4 6 6 8 8 1 131
1 134
1 195
7 4 5 8 8 8 1 175
1 143
1 187
5 6 6 9 7 7 1 143
1 175
1 137
6 6 4 7 8 8 1 284
1 128
1 140
5 4 7 7 7 10 1 131
1 143
1 137
5 6 3 5 9 7 1 137
1 183
1 254
4 6 7 7 8 9 1 161
1 171
1 149
3 5 4 7 8 8 1 140
1 143
1 131
7 6 6 9 8 8 1 155
1 146
1 137
7 6 7 9 10 9 1 171
1 140
1 143
4 6 7 6 9 7 1 224
1 131
1 143
5 5 6 8 8 6 1 137
1 146
1 131
5 5 6 6 8 6 15 12 11 11 12 13 13 12 10 11 17 11 10 11 11 12 12 12 9 12 13 10 12 12 11 9 13 12 11 10 13 12 9 13 11 13 9 11 8 13 14 11 12 11 10 12 11 13 12 11 11 12 13 13 12 9 13 11 11 14 13 13 12 10 12 11 12 11 11 12 9 12 3 1263
10 2 624
9 8 8 6 9 10 14 9 5 3690
5 8 10 7 10 9 7 5 10 8 11 13 9 7 7 11 9 8 8 5 5472
6 9 9 8 4 1554
10 5 7209
11 9 10 10 10 6 11 10 10 6 8 10 8 9 8 10 5 2 312
8 6 9 11 10 10 4 2807
7 10 7 10 7 12 8 11 1 1 1 11 13 15 13 16 17 1 1 1 15 11 13 16 17 17 1 1 1 15 12 14 18 13 17 1 1 1 13 12 12 16 15 15 1 1 1 13 11 15 17 18 18 1 1 1 14 14 11 19 16 16 1 1 1 16 11 11 24 14 12 1 1 1 14 12 12 19 18 20 1 1 1 13 14 12 18 18 17 1 1 1 16 15 16 20 19 17 1 1 1 12 15 13 22 15 18 1 1 1 16 16 15 18 20 15 1 1 1 13 14 11 20 15 21 1 1 1 9 11 15 14 20 18 1 1 1 13 13 12 21 22 15 1 1 1 11 12 12 16 16 17 16 15 14 19 21 19 21 17 24 16 17 18 21 19 19 24 22 20 15 15 16 19 16 24 19 21 21 15 15 17 17 18 21 22 22 22 13 15 12 20 21 19 21 21 16 16 15 15 19 20 17 17 20 22 13 13 12 14 16 22 25 21 20 14 11 15 20 16 19 20 20 17 5 6 11 16 15 13 18 16 22 3 9 8 13 13 16 18 13 11 7 7 5 13 11 14 17 16 11 11 3 7 13 16 12 13 12 17 6 5 2 11 13 14 15 18 20 7 5 4 16 11 16 14 17 14 6 3 5 11 14 13 13 12 14 6 5 5 10 13 14 17 13 14 22 24 23 23 23 27 25 29 24 26 29 25 31 25 28 29 25 23 25 23 24 22 22 21 22 19 24 19 24 23 23 20 26 25 26 28 23 16 18 22 27 15 27 26 25 13 24 23 29 26 24 24 25 28 17 16 18 24 19 24 23 27 26 19 20 15 20 19 22 25 28 27 2 25 23 17 14 18 13 23 25 10 23 5 7 16 10 15 24 28 12 3 6 25 13 18 15 28 24 33 25 14 15 22 26 21 23 24 10 9 9 16 21 11 22 17 17 6 8 5 12 12 17 14 16 17 6 7 6 12 11 14 15 22 20 9 5 9 13 11 13 13 18 17 1 49
1 23
1 41
1 29
2 117
2 80
2 68
3 99
3 357
1 29
1 23
1 39
1 31
3 177
2 51
2 69
3 235
3 105
1 23
1 29
1 54
2 51
2 73
2 117
3 99
4 270
2 207
1 39
1 23
1 26
2 51
2 159
3 177
2 87
3 99
3 220
1 49
1 23
1 26
2 93
2 51
2 69
3 165
2 167
3 99
1 23
1 23
1 29
2 78
2 127
2 69
3 216
3 165
3 165
1 29
1 31
1 23
3 159
2 100
2 73
2 115
3 176
3 126
1 29
1 47
1 23
2 51
3 445
2 130
3 153
2 130
3 304
1 23
1 23
1 29
2 130
1 54
2 85
4 162
3 153
2 142
1 39
1 32
1 35
2 69
2 60
2 286
3 380
3 171
3 180
1 23
1 43
1 23
2 60
2 51
3 186
2 87
3 105
2 127
1 64
1 54
1 29
2 62
1 47
2 60
3 99
3 275
3 132
1 26
1 29
1 23
2 51
3 237
2 69
3 255
2 121
3 107
1 26
1 29
1 43
3 132
2 51
2 78
3 165
3 267
3 135
1 54
1 23
1 23
1 49
2 139
2 68
3 135
3 99
3 280
1 29
1 29
1 26
3 357
2 100
2 51
2 93
3 380
2 100
1 23
1 39
1 32
2 102
2 51
2 145
3 126
3 255
2 121
1 39
1 44
1 23
2 89
2 51
2 73
3 165
3 210
2 73
1 29
1 31
1 29
2 51
3 105
3 141
2 69
3 213
2 73
1 23
1 35
1 39
2 85
3 213
2 92
3 99
3 480
2 69
1 49
1 29
1 32
2 78
3 177
2 51
2 73
2 115
3 153
1 29
1 39
1 23
2 127
2 181
3 141
3 177
2 95
3 153
1 29
1 26
1 29
2 117
2 117
3 177
3 236
3 180
2 87
1 31
1 29
1 32
2 73
2 119
2 134
3 180
3 315
3 126
1 29
1 44
1 69
2 69
2 69
3 175
4 216
3 168
2 85
1 59
1 39
1 44
1 26
1 44
2 62
2 60
3 126
4 360
1 23
1 26
1 47
3 316
2 124
3 159
3 159
3 204
3 207
1 23
1 29
1 49
3 141
2 156
2 53
3 153
2 117
3 165
1 29
1 29
1 23
1 23
3 177
1 23
4 324
2 207
3 228
1 38
1 47
1 26
2 53
2 211
2 104
3 135
3 105
3 275
1 39
1 29
1 29
2 102
1 29
2 68
3 99
4 288
3 153
1 32
1 49
1 29
1 54
2 119
2 156
3 153
3 135
3 132
3 180
4 144
4 120
3 132
4 72
3 240
2 64
3 120
3 192
3 66
2 73
3 56
3 120
4 270
3 72
3 360
3 108
3 108
3 160
3 92
3 118
4 72
4 200
4 144
4 288
4 240
3 72
3 88
3 162
3 480
4 144
3 200
3 108
4 96
3 288
4 192
3 240
3 108
3 228
3 288
3 72
3 900
3 72
3 108
4 120
3 288
3 144
3 108
3 320
3 192
3 120
3 1598
4 288
3 88
3 108
3 192
4 72
3 72
3 108
3 400
3 72
3 108
4 108
4 360
3 72
3 72
4 72
3 108
3 270
4 96
3 240
4 72
2 30
3 54
2 24
3 99
2 18
3 126
3 200
4 270
3 108
3 44
3 60
3 140
2 36
3 150
3 54
2 72
3 240
2 24
2 30
3 72
3 96
2 34
2 45
3 72
4 450
1 11
4 162
3 240
3 148
2 30
2 18
3 215
2 30
3 150
3 216
3 36
3 200
3 90
1 17
3 135
2 18
3 72
3 150
3 72
3 180
2 60
3 72
1 23
3 90
2 30
2 24
3 54
2 84
3 54
3 120
3 54
2 60
3 36
3 90
3 54
2 18
3 72
2 24
2 72
3 108
3 90
2 24
2 48
3 180
3 54
2 36
3 200
