4 2160
4 600
4 162
1 540
1 162
1 162
2 1920
2 2160
2 270
4 1620
4 216
4 648
1 128
1 149
1 137
2 2 2 4 4 4 1 183
1 254
1 131
2 2 2 4 4 4 1 229
1 183
1 134
2 2 2 4 4 4 1 155
1 128
1 134
2 2 2 4 4 4 1 134
1 229
1 131
2 2 2 3249
4 4 4 1 214
1 146
1 131
2 2 2 4 4 4 1 125
1 125
1 134
2 2 2 4 4 4 1 137
1 187
1 229
2 2 2 4 4 4 1 137
1 183
1 131
2 2 2 4 4 4 1 187
1 128
1 195
2 2 2 4 4 4 1 209
1 128
1 239
2 2 2 4 4 4 1 161
1 137
1 137
2 2 2 4 4 4 1 239
1 143
1 187
2 2 2 4 4 4 1 149
1 229
1 128
2 2 2 4 4 4 1 143
1 119
1 155
2 2 2 4 4 4 1 234
1 214
1 305
2 2 3696
2 4 4 4 1 214
1 134
1 131
2 2 2 4 4 4 1 137
1 131
1 131
2 2 2 4 4 4 1 219
1 191
1 131
2 2 2 4 4 4 1 214
1 229
1 137
2 2 2 4 4 4 1 131
1 134
1 195
2 2 2 4 4 4 1 175
1 143
1 187
2 2 2 4 4 4 1 143
1 175
1 137
2 2 2 4 4 4 1 284
1 128
1 140
2 2 2 4 4 4 1 131
1 143
1 137
2 2 2 4 4 4 1 137
1 183
1 254
2 2 2 4 4 4 1 161
1 171
1 149
2 2 2 4 4 4 1 140
1 143
1 131
2 2 2 4 4 4 1 155
1 146
1 137
2 2 2 4 4 4 1 171
1 140
1 143
2 2 2 4 4 4 1 224
1 131
1 143
2 2 2 4 4 4 1 137
1 146
1 131
2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1263
1 1 624
2 2 2 4 4 4 1 1 1 3690
2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 5472
2 4 4 4 1 1554
1 1 7209
2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 312
2 2 2 4 4 4 1 2807
1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 49
1 23
1 41
2 29
2 117
2 80
4 68
4 99
4 357
1 29
1 23
1 39
2 31
2 177
2 51
4 69
4 235
4 105
1 23
1 29
1 54
2 51
2 73
2 117
4 99
4 270
4 207
1 39
1 23
1 26
2 51
2 159
2 177
4 87
4 99
4 220
1 49
1 23
1 26
2 93
2 51
2 69
4 165
4 167
4 99
1 23
1 23
1 29
2 78
2 127
2 69
4 216
4 165
4 165
1 29
1 31
1 23
2 159
2 100
2 73
4 115
4 176
4 126
1 29
1 47
1 23
2 51
2 445
2 130
4 153
4 130
4 304
1 23
1 23
1 29
2 130
2 54
2 85
4 162
4 153
4 142
1 39
1 32
1 35
2 69
2 60
2 286
4 380
4 171
4 180
1 23
1 43
1 23
2 60
2 51
2 186
4 87
4 105
4 127
1 64
1 54
1 29
2 62
2 47
2 60
4 99
4 275
4 132
1 26
1 29
1 23
2 51
2 237
2 69
4 255
4 121
4 107
1 26
1 29
1 43
2 132
2 51
2 78
4 165
4 267
4 135
1 54
1 23
1 23
2 49
2 139
2 68
4 135
4 99
4 280
1 29
1 29
1 26
2 357
2 100
2 51
4 93
4 380
4 100
1 23
1 39
1 32
2 102
2 51
2 145
4 126
4 255
4 121
1 39
1 44
1 23
2 89
2 51
2 73
4 165
4 210
4 73
1 29
1 31
1 29
2 51
2 105
2 141
4 69
4 213
4 73
1 23
1 35
1 39
2 85
2 213
2 92
4 99
4 480
4 69
1 49
1 29
1 32
2 78
2 177
2 51
4 73
4 115
4 153
1 29
1 39
1 23
2 127
2 181
2 141
4 177
4 95
4 153
1 29
1 26
1 29
2 117
2 117
2 177
4 236
4 180
4 87
1 31
1 29
1 32
2 73
2 119
2 134
4 180
4 315
4 126
1 29
1 44
1 69
2 69
2 69
2 175
4 216
4 168
4 85
1 59
1 39
1 44
2 26
2 44
2 62
4 60
4 126
4 360
1 23
1 26
1 47
2 316
2 124
2 159
4 159
4 204
4 207
1 23
1 29
1 49
2 141
2 156
2 53
4 153
4 117
4 165
1 29
1 29
1 23
2 23
2 177
2 23
4 324
4 207
4 228
1 38
1 47
1 26
2 53
2 211
2 104
4 135
4 105
4 275
1 39
1 29
1 29
2 102
2 29
2 68
4 99
4 288
4 153
1 32
1 49
1 29
2 54
2 119
2 156
4 153
4 135
4 132
1 180
1 144
1 120
2 132
2 72
2 240
4 64
4 120
4 192
1 66
1 73
1 56
2 120
2 270
2 72
4 360
4 108
4 108
1 160
1 92
1 118
2 72
2 200
2 144
4 288
4 240
4 72
1 88
1 162
1 480
2 144
2 200
2 108
4 96
4 288
4 192
1 240
1 108
1 228
2 288
2 72
2 900
4 72
4 108
4 120
1 288
1 144
1 108
2 320
2 192
2 120
4 1598
4 288
4 88
1 108
1 192
1 72
2 72
2 108
2 400
4 72
4 108
4 108
1 360
1 72
1 72
2 72
2 108
2 270
4 96
4 240
4 72
1 30
1 54
1 24
2 99
2 18
2 126
4 200
4 270
4 108
1 44
1 60
1 140
2 36
2 150
2 54
4 72
4 240
4 24
1 30
1 72
1 96
2 34
2 45
2 72
4 450
4 11
4 162
1 240
1 148
1 30
2 18
2 215
2 30
4 150
4 216
4 36
1 200
1 90
1 17
2 135
2 18
2 72
4 150
4 72
4 180
1 60
1 72
1 23
2 90
2 30
2 24
4 54
4 84
4 54
1 120
1 54
1 60
2 36
2 90
2 54
4 18
4 72
4 24
1 72
1 108
1 90
2 24
2 48
2 180
4 54
4 36
4 200
