2 0.141
4 2.073
4 1.98
4 0.683
1 0.026
1 0.023
1 0.04
2 0.161
2 0.123
2 0.115
4 0.21
4 0.164
4 1.13
1 0.024
1 0.029
1 0.04
2 0.219
2 3.04
2 0.131
4 0.563
4 0.263
4 0.529
1 0.026
1 0.026
1 0.028
2 0.184
2 0.247
2 0.046
4 0.809
4 0.494
4 0.779
1 0.027
1 0.039
1 0.041
2 0.152
2 0.206
2 0.111
4 0.557
4 1.006
4 0.076
1 0.026
1 0.03
1 0.026
2 0.044
2 0.165
2 0.103
4 0.634
4 0.949
4 2.019
1 0.026
1 0.026
1 0.024
2 0.16
2 0.556
2 0.124
4 0.275
4 0.472
4 1.403
1 0.024
1 0.025
1 0.045
2 0.452
2 0.101
2 0.134
4 1.135
4 0.435
4 0.473
1 0.026
1 0.029
1 0.022
2 0.11
2 0.064
2 0.102
4 0.394
4 1.465
4 0.396
1 0.027
1 0.026
1 0.044
2 0.132
2 0.414
2 0.186
4 0.293
4 0.164
4 0.471
1 0.025
1 0.03
1 0.024
2 0.256
2 0.084
2 0.234
4 0.776
4 4.394
4 0.397
1 0.281
1 0.515
1 0.489
2 0.269
2 0.298
2 0.321
4 0.231
4 0.469
4 2.292
1 0.095
1 0.263
1 0.907
2 0.187
2 0.054
2 0.121
4 0.04
4 0.374
4 0.3
1 0.111
1 0.086
1 0.159
2 0.569
2 0.078
2 0.536
4 0.38
4 0.09
4 0.374
1 0.443
1 0.401
1 0.208
2 0.718
2 0.889
2 0.437
4 1.228
4 0.281
4 0.191
1 0.473
1 0.149
1 0.241
2 0.656
2 0.136
2 0.23
4 0.327
4 0.362
4 0.22
1 1.909
1 0.183
1 0.471
2 0.373
2 0.094
2 1.032
4 0.966
4 0.066
4 0.696
1 0.18
1 0.078
1 0.222
2 0.26
2 0.197
2 0.185
4 0.527
4 0.801
4 0.157
1 0.513
1 0.178
1 1.09
2 0.184
2 0.127
2 0.185
4 1.05
4 2.305
4 0.282
1 0.028
1 0.145
1 0.098
2 0.096
2 0.077
2 0.559
4 0.049
4 0.019
4 0.052
1 0.178
1 0.013
1 0.073
2 0.049
2 0.015
2 0.067
4 0.066
4 0.16
4 0.04
1 0.074
1 0.011
1 0.088
2 0.468
2 0.053
2 0.019
4 0.021
4 0.03
4 0.033
1 0.443
1 0.026
1 0.01
2 0.023
2 0.12
2 0.058
4 0.043
4 0.048
4 0.024
1 0.051
1 0.043
1 0.112
2 0.135
2 0.062
2 0.477
4 0.046
4 0.042
4 0.081
1 0.108
1 0.117
1 0.029
2 0.048
2 0.102
2 0.032
4 0.188
4 0.067
4 0.058
1 0.077
1 0.033
1 0.115
2 0.037
2 0.1
2 0.107
4 0.129
4 0.056
4 0.02
1 0.063
1 0.024
1 0.021
2 0.145
2 0.094
2 0.033
4 0.042
4 0.025
4 0.059
1 0.522
1 0.621
1 0.515
2 2 2 4 4 4 1 0.743
1 1.05
1 0.554
2 2 2 4 4 4 1 0.885
1 0.801
1 0.564
2 2 2 4 4 4 1 0.669
1 0.542
1 0.555
2 2 2 4 4 4 1 0.56
1 0.882
1 0.531
2 2 2 7.474
4 4 4 1 0.876
1 0.596
1 0.545
2 2 2 4 4 4 1 0.518
1 0.527
1 0.556
2 2 2 4 4 4 1 0.558
1 0.761
1 0.923
2 2 2 4 4 4 1 0.559
1 0.781
1 0.551
2 2 2 4 4 4 1 0.762
1 0.529
1 0.808
2 2 2 4 4 4 1 0.829
1 0.538
1 1.026
2 2 2 4 4 4 1 0.69
1 0.551
1 0.582
2 2 2 4 4 4 1 1.018
1 0.602
1 0.743
2 2 2 4 4 4 1 0.612
1 0.92
1 0.5
2 2 2 4 4 4 1 0.6
1 0.483
1 0.676
2 2 2 4 4 4 1 0.988
1 0.862
1 1.277
2 2 5.785
2 4 4 4 1 0.914
1 0.521
1 0.537
2 2 2 4 4 4 1 0.581
1 0.525
1 0.53
2 2 2 4 4 4 1 0.88
1 0.81
1 0.518
2 2 2 4 4 4 1 0.885
1 0.977
1 0.554
2 2 2 4 4 4 1 0.613
1 0.567
1 0.833
2 2 2 4 4 4 1 0.769
1 0.617
1 0.88
2 2 2 4 4 4 1 0.6
1 0.726
1 0.618
2 2 2 4 4 4 1 1.14
1 0.584
1 0.581
2 2 2 4 4 4 1 0.565
1 0.578
1 0.574
2 2 2 4 4 4 1 0.596
1 0.752
1 1.04
2 2 2 4 4 4 1 0.656
1 0.726
1 0.683
2 2 2 4 4 4 1 0.623
1 0.613
1 0.523
2 2 2 4 4 4 1 0.614
1 0.606
1 0.582
2 2 2 4 4 4 1 0.746
1 0.604
1 0.603
2 2 2 4 4 4 1 0.919
1 0.567
1 0.607
2 2 2 4 4 4 1 0.573
1 0.592
1 0.552
2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1.639
1 1 0.805
2 2 2 4 4 4 1 1 1 1.752
2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 5.008
2 4 4 4 1 1.025
1 1 6.953
2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 0.516
2 2 2 4 4 4 1 3.812
1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 1 1 2 2 2 4 4 4 1 0.027
1 0.009
1 0.015
2 0.023
2 0.025
2 0.014
4 0.012
4 0.019
4 0.019
1 0.015
1 0.011
1 0.011
2 0.012
2 0.062
2 0.011
4 0.01
4 0.014
4 0.011
1 0.06
1 0.011
1 0.013
2 0.01
2 0.014
2 0.014
4 0.062
4 0.016
4 0.015
1 0.016
1 0.011
1 0.016
2 0.01
2 0.014
2 0.012
4 0.014
4 0.014
4 0.017
1 0.011
1 0.01
1 0.011
2 0.012
2 0.01
2 0.01
4 0.013
4 0.015
4 0.01
1 0.009
1 0.012
1 0.011
2 0.013
2 0.063
2 0.012
4 0.018
4 0.014
4 0.016
1 0.013
1 0.011
1 0.011
2 0.014
2 0.011
2 0.011
4 0.012
4 0.015
4 0.013
1 0.059
1 0.01
1 0.01
2 0.026
2 0.018
2 0.014
4 0.064
4 0.013
4 0.014
1 0.011
1 0.011
1 0.017
2 0.015
2 0.014
2 0.014
4 0.013
4 0.013
4 0.012
1 0.01
1 0.011
1 0.011
2 0.011
2 0.011
2 0.016
4 0.017
4 0.014
4 0.016
1 0.012
1 0.012
1 0.01
2 0.011
2 0.01
2 0.014
4 0.011
4 0.013
4 0.012
1 0.012
1 0.013
1 0.014
2 0.014
2 0.016
2 0.014
4 0.015
4 0.059
4 0.028
1 0.067
1 0.053
1 0.059
2 0.036
2 0.014
2 0.012
4 0.014
4 0.011
4 0.012
1 0.061
1 0.009
1 0.012
2 0.011
2 0.011
2 0.012
4 0.012
4 0.025
4 0.013
1 0.064
1 0.009
1 0.011
2 0.012
2 0.021
2 0.011
4 0.013
4 0.017
4 0.018
1 0.016
1 0.012
1 0.019
2 0.03
2 0.014
2 0.011
4 0.014
4 0.073
4 0.022
1 0.01
1 0.01
1 0.009
2 0.014
2 0.013
2 0.013
4 0.012
4 0.014
4 0.012
1 0.013
1 0.011
1 0.011
2 0.011
2 0.011
2 0.01
4 0.013
4 0.014
4 0.014
1 0.02
1 0.011
1 0.011
2 0.011
2 0.017
2 0.016
4 0.089
4 0.013
4 0.011
1 0.009
1 0.019
1 0.011
2 0.011
2 0.015
2 0.011
4 0.011
4 0.021
4 0.015
1 0.014
1 0.014
1 0.01
2 0.011
2 0.013
2 0.011
4 0.013
4 0.012
4 0.015
1 0.137
1 0.041
1 0.01
2 0.012
2 0.015
2 0.014
4 0.012
4 0.012
4 0.012
1 0.012
1 0.013
1 0.011
2 0.012
2 0.014
2 0.014
4 0.024
4 0.016
4 0.013
1 0.012
1 0.01
1 0.01
2 0.011
2 0.012
2 0.014
4 0.013
4 0.027
4 0.014
1 0.011
1 0.01
1 0.063
2 0.009
2 0.01
2 0.013
4 0.013
4 0.014
4 0.011
1 0.011
1 0.012
1 0.014
2 0.012
2 0.012
2 0.023
4 0.012
4 0.015
4 0.017
1 0.012
1 0.011
1 0.015
2 0.015
2 0.016
2 0.013
4 0.012
4 0.015
4 0.012
1 0.01
1 0.01
1 0.011
2 0.012
2 0.013
2 0.014
4 0.012
4 0.011
4 0.013
1 0.009
1 0.01
1 0.01
2 0.011
2 0.013
2 0.012
4 0.015
4 0.019
4 0.015
1 0.013
1 0.063
1 0.011
2 0.01
2 0.014
2 0.012
4 0.011
4 0.015
4 0.016
1 0.01
1 0.01
1 0.009
2 0.013
2 0.061
2 0.011
4 0.063
4 0.013
4 0.013
1 0.009
1 0.011
1 0.009
2 0.013
2 0.011
2 0.013
4 0.013
4 0.013
4 0.025
1 0.012
1 0.011
1 0.01
2 0.012
2 0.011
2 0.011
4 0.011
4 0.013
4 0.01
1 0.009
1 0.012
1 0.01
2 0.012
2 0.014
2 0.01
4 0.013
4 0.01
4 0.01
1 0.01
1 0.01
1 0.012
2 0.01
2 0.011
2 0.01
4 0.01
4 0.01
4 0.011
1 0.01
1 0.014
1 0.016
2 0.016
2 0.012
2 0.01
4 0.011
4 0.01
4 0.014
1 0.026
1 0.015
1 0.011
2 0.013
2 0.06
2 0.069
4 0.011
4 0.009
4 0.011
1 0.012
1 0.011
1 0.011
2 0.013
2 0.011
2 0.013
4 0.023
4 0.014
4 0.01
1 0.013
1 0.013
1 0.011
2 0.01
2 0.011
2 0.011
4 0.01
4 0.01
4 0.01
1 0.014
1 0.016
1 0.02
2 0.012
2 0.011
2 0.014
4 0.01
4 0.012
4 0.009
1 0.009
1 0.011
1 0.014
2 0.011
2 0.009
2 0.012
4 0.014
4 0.013
4 0.01
1 0.011
1 0.009
1 0.014
2 0.014
2 0.015
2 0.013
4 0.013
4 0.016
4 0.01
1 0.009
1 0.011
1 0.01
2 0.01
2 0.01
2 0.01
4 0.016
4 0.011
4 0.064
1 0.013
1 0.014
1 0.009
2 0.009
2 0.022
2 0.009
4 0.013
4 0.01
4 0.061
1 0.013
1 0.01
1 0.013
2 0.014
2 0.013
2 0.012
4 0.014
4 0.012
4 0.011
1 0.011
1 0.011
1 0.012
2 0.011
2 0.01
2 0.012
4 0.011
4 0.01
4 0.01
1 0.011
1 0.009
1 0.009
2 0.01
2 0.011
2 0.067
4 0.01
4 0.01
4 0.01
1 0.011
1 0.014
1 0.012
2 0.011
2 0.015
2 0.015
4 0.012
4 0.009
4 0.016
