3 0.141
4 2.073
4 1.98
5 0.683
1 0.026
1 0.023
1 0.04
3 0.161
3 0.123
2 0.115
3 0.21
2 0.164
6 1.13
1 0.024
1 0.029
1 0.04
3 0.219
4 3.04
3 0.131
5 0.563
3 0.263
4 0.529
1 0.026
1 0.026
1 0.028
4 0.184
5 0.247
2 0.046
5 0.809
4 0.494
4 0.779
1 0.027
1 0.039
1 0.041
3 0.152
4 0.206
3 0.111
4 0.557
4 1.006
3 0.076
1 0.026
1 0.03
1 0.026
2 0.044
3 0.165
3 0.103
5 0.634
5 0.949
5 2.019
1 0.026
1 0.026
1 0.024
3 0.16
4 0.556
3 0.124
4 0.275
3 0.472
6 1.403
1 0.024
1 0.025
1 0.045
3 0.452
3 0.101
3 0.134
4 1.135
4 0.435
4 0.473
1 0.026
1 0.029
1 0.022
3 0.11
2 0.064
2 0.102
4 0.394
5 1.465
4 0.396
1 0.027
1 0.026
1 0.044
3 0.132
4 0.414
4 0.186
3 0.293
3 0.164
3 0.471
1 0.025
1 0.03
1 0.024
3 0.256
3 0.084
4 0.234
5 0.776
6 4.394
3 0.397
7 0.281
6 0.515
7 0.489
7 0.269
8 0.298
7 0.321
7 0.231
7 0.469
7 2.292
5 0.095
7 0.263
6 0.907
6 0.187
7 0.054
5 0.121
6 0.04
7 0.374
6 0.3
6 0.111
7 0.086
8 0.159
8 0.569
7 0.078
7 0.536
6 0.38
7 0.09
8 0.374
8 0.443
8 0.401
6 0.208
7 0.718
7 0.889
7 0.437
7 1.228
7 0.281
7 0.191
7 0.473
7 0.149
6 0.241
7 0.656
7 0.136
7 0.23
6 0.327
7 0.362
7 0.22
7 1.909
8 0.183
7 0.471
6 0.373
6 0.094
7 1.032
7 0.966
6 0.066
7 0.696
5 0.18
7 0.078
7 0.222
8 0.26
6 0.197
6 0.185
6 0.527
7 0.801
7 0.157
7 0.513
7 0.178
6 1.09
5 0.184
6 0.127
6 0.185
6 1.05
6 2.305
6 0.282
2 0.028
4 0.145
6 0.098
5 0.096
3 0.077
6 0.559
5 0.049
3 0.019
4 0.052
5 0.178
3 0.013
3 0.073
2 0.049
3 0.015
6 0.067
5 0.066
7 0.16
3 0.04
6 0.074
3 0.011
4 0.088
5 0.468
5 0.053
4 0.019
4 0.021
4 0.03
4 0.033
6 0.443
3 0.026
3 0.01
4 0.023
4 0.12
4 0.058
3 0.043
5 0.048
5 0.024
4 0.051
4 0.043
5 0.112
5 0.135
4 0.062
6 0.477
5 0.046
4 0.042
5 0.081
4 0.108
5 0.117
3 0.029
5 0.048
5 0.102
4 0.032
5 0.188
5 0.067
4 0.058
5 0.077
4 0.033
5 0.115
4 0.037
5 0.1
5 0.107
5 0.129
4 0.056
4 0.02
4 0.063
4 0.024
4 0.021
5 0.145
4 0.094
4 0.033
5 0.042
4 0.025
4 0.059
1 0.522
1 0.621
1 0.515
5 6 5 8 8 8 1 0.743
1 1.05
1 0.554
5 5 5 6 9 9 1 0.885
1 0.801
1 0.564
6 7 4 6 9 9 1 0.669
1 0.542
1 0.555
7 7 6 6 7 7 1 0.56
1 0.882
1 0.531
7 7 4 7.474
6 7 6 1 0.876
1 0.596
1 0.545
5 4 6 7 6 9 1 0.518
1 0.527
1 0.556
4 6 5 5 7 7 1 0.558
1 0.761
1 0.923
6 8 7 9 6 7 1 0.559
1 0.781
1 0.551
7 5 7 7 7 8 1 0.762
1 0.529
1 0.808
5 5 7 9 9 7 1 0.829
1 0.538
1 1.026
5 5 5 8 11 7 1 0.69
1 0.551
1 0.582
6 5 6 9 8 8 1 1.018
1 0.602
1 0.743
4 7 6 10 9 8 1 0.612
1 0.92
1 0.5
7 7 8 8 8 8 1 0.6
1 0.483
1 0.676
5 5 6 8 8 8 1 0.988
1 0.862
1 1.277
3 3 5.785
5 7 5 9 1 0.914
1 0.521
1 0.537
7 6 6 8 9 6 1 0.581
1 0.525
1 0.53
7 5 5 5 6 9 1 0.88
1 0.81
1 0.518
6 5 5 7 7 7 1 0.885
1 0.977
1 0.554
5 4 6 6 8 8 1 0.613
1 0.567
1 0.833
7 4 5 8 8 8 1 0.769
1 0.617
1 0.88
5 6 6 9 7 7 1 0.6
1 0.726
1 0.618
6 6 4 7 8 8 1 1.14
1 0.584
1 0.581
5 4 7 7 7 10 1 0.565
1 0.578
1 0.574
5 6 3 5 9 7 1 0.596
1 0.752
1 1.04
4 6 7 7 8 9 1 0.656
1 0.726
1 0.683
3 5 4 7 8 8 1 0.623
1 0.613
1 0.523
7 6 6 9 8 8 1 0.614
1 0.606
1 0.582
7 6 7 9 10 9 1 0.746
1 0.604
1 0.603
4 6 7 6 9 7 1 0.919
1 0.567
1 0.607
5 5 6 8 8 6 1 0.573
1 0.592
1 0.552
5 5 6 6 8 6 15 12 11 11 12 13 13 12 10 11 17 11 10 11 11 12 12 12 9 12 13 10 12 12 11 9 13 12 11 10 13 12 9 13 11 13 9 11 8 13 14 11 12 11 10 12 11 13 12 11 11 12 13 13 12 9 13 11 11 14 13 13 12 10 12 11 12 11 11 12 9 12 3 1.639
10 2 0.805
9 8 8 6 9 10 14 9 5 1.752
5 8 10 7 10 9 7 5 10 8 11 13 9 7 7 11 9 8 8 5 5.008
6 9 9 8 4 1.025
10 5 6.953
11 9 10 10 10 6 11 10 10 6 8 10 8 9 8 10 5 2 0.516
8 6 9 11 10 10 4 3.812
7 10 7 10 7 12 8 11 1 1 1 11 13 15 13 16 17 1 1 1 15 11 13 16 17 17 1 1 1 15 12 14 18 13 17 1 1 1 13 12 12 16 15 15 1 1 1 13 11 15 17 18 18 1 1 1 14 14 11 19 16 16 1 1 1 16 11 11 24 14 12 1 1 1 14 12 12 19 18 20 1 1 1 13 14 12 18 18 17 1 1 1 16 15 16 20 19 17 1 1 1 12 15 13 22 15 18 1 1 1 16 16 15 18 20 15 1 1 1 13 14 11 20 15 21 1 1 1 9 11 15 14 20 18 1 1 1 13 13 12 21 22 15 1 1 1 11 12 12 16 16 17 16 15 14 19 21 19 21 17 24 16 17 18 21 19 19 24 22 20 15 15 16 19 16 24 19 21 21 15 15 17 17 18 21 22 22 22 13 15 12 20 21 19 21 21 16 16 15 15 19 20 17 17 20 22 13 13 12 14 16 22 25 21 20 14 11 15 20 16 19 20 20 17 5 6 11 16 15 13 18 16 22 3 9 8 13 13 16 18 13 11 7 7 5 13 11 14 17 16 11 11 3 7 13 16 12 13 12 17 6 5 2 11 13 14 15 18 20 7 5 4 16 11 16 14 17 14 6 3 5 11 14 13 13 12 14 6 5 5 10 13 14 17 13 14 22 24 23 23 23 27 25 29 24 26 29 25 31 25 28 29 25 23 25 23 24 22 22 21 22 19 24 19 24 23 23 20 26 25 26 28 23 16 18 22 27 15 27 26 25 13 24 23 29 26 24 24 25 28 17 16 18 24 19 24 23 27 26 19 20 15 20 19 22 25 28 27 2 25 23 17 14 18 13 23 25 10 23 5 7 16 10 15 24 28 12 3 6 25 13 18 15 28 24 33 25 14 15 22 26 21 23 24 10 9 9 16 21 11 22 17 17 6 8 5 12 12 17 14 16 17 6 7 6 12 11 14 15 22 20 9 5 9 13 11 13 13 18 17 1 0.027
1 0.009
1 0.015
1 0.023
2 0.025
2 0.014
2 0.012
3 0.019
3 0.019
1 0.015
1 0.011
1 0.011
1 0.012
3 0.062
2 0.011
2 0.01
3 0.014
3 0.011
1 0.06
1 0.011
1 0.013
2 0.01
2 0.014
2 0.014
3 0.062
4 0.016
2 0.015
1 0.016
1 0.011
1 0.016
2 0.01
2 0.014
3 0.012
2 0.014
3 0.014
3 0.017
1 0.011
1 0.01
1 0.011
2 0.012
2 0.01
2 0.01
3 0.013
2 0.015
3 0.01
1 0.009
1 0.012
1 0.011
2 0.013
2 0.063
2 0.012
3 0.018
3 0.014
3 0.016
1 0.013
1 0.011
1 0.011
3 0.014
2 0.011
2 0.011
2 0.012
3 0.015
3 0.013
1 0.059
1 0.01
1 0.01
2 0.026
3 0.018
2 0.014
3 0.064
2 0.013
3 0.014
1 0.011
1 0.011
1 0.017
2 0.015
1 0.014
2 0.014
4 0.013
3 0.013
2 0.012
1 0.01
1 0.011
1 0.011
2 0.011
2 0.011
2 0.016
3 0.017
3 0.014
3 0.016
1 0.012
1 0.012
1 0.01
2 0.011
2 0.01
3 0.014
2 0.011
3 0.013
2 0.012
1 0.012
1 0.013
1 0.014
2 0.014
1 0.016
2 0.014
3 0.015
3 0.059
3 0.028
1 0.067
1 0.053
1 0.059
2 0.036
3 0.014
2 0.012
3 0.014
2 0.011
3 0.012
1 0.061
1 0.009
1 0.012
3 0.011
2 0.011
2 0.012
3 0.012
3 0.025
3 0.013
1 0.064
1 0.009
1 0.011
1 0.012
2 0.021
2 0.011
3 0.013
3 0.017
3 0.018
1 0.016
1 0.012
1 0.019
3 0.03
2 0.014
2 0.011
2 0.014
3 0.073
2 0.022
1 0.01
1 0.01
1 0.009
2 0.014
2 0.013
2 0.013
3 0.012
3 0.014
2 0.012
1 0.013
1 0.011
1 0.011
2 0.011
2 0.011
2 0.01
3 0.013
3 0.014
2 0.014
1 0.02
1 0.011
1 0.011
2 0.011
3 0.017
3 0.016
2 0.089
3 0.013
2 0.011
1 0.009
1 0.019
1 0.011
2 0.011
3 0.015
2 0.011
3 0.011
3 0.021
2 0.015
1 0.014
1 0.014
1 0.01
2 0.011
3 0.013
2 0.011
2 0.013
2 0.012
3 0.015
1 0.137
1 0.041
1 0.01
2 0.012
2 0.015
3 0.014
3 0.012
2 0.012
3 0.012
1 0.012
1 0.013
1 0.011
2 0.012
2 0.014
3 0.014
3 0.024
3 0.016
2 0.013
1 0.012
1 0.01
1 0.01
2 0.011
2 0.012
2 0.014
3 0.013
3 0.027
3 0.014
1 0.011
1 0.01
1 0.063
2 0.009
2 0.01
3 0.013
4 0.013
3 0.014
2 0.011
1 0.011
1 0.012
1 0.014
1 0.012
1 0.012
2 0.023
2 0.012
3 0.015
4 0.017
1 0.012
1 0.011
1 0.015
3 0.015
2 0.016
3 0.013
3 0.012
3 0.015
3 0.012
1 0.01
1 0.01
1 0.011
3 0.012
2 0.013
2 0.014
3 0.012
2 0.011
3 0.013
1 0.009
1 0.01
1 0.01
1 0.011
3 0.013
1 0.012
4 0.015
2 0.019
3 0.015
1 0.013
1 0.063
1 0.011
2 0.01
2 0.014
2 0.012
3 0.011
3 0.015
3 0.016
1 0.01
1 0.01
1 0.009
2 0.013
1 0.061
2 0.011
3 0.063
4 0.013
3 0.013
1 0.009
1 0.011
1 0.009
1 0.013
2 0.011
2 0.013
3 0.013
3 0.013
3 0.025
3 0.012
4 0.011
4 0.01
3 0.012
4 0.011
3 0.011
2 0.011
3 0.013
3 0.01
3 0.009
2 0.012
3 0.01
3 0.012
4 0.014
3 0.01
3 0.013
3 0.01
3 0.01
3 0.01
3 0.01
3 0.012
4 0.01
4 0.011
4 0.01
4 0.01
4 0.01
3 0.011
3 0.01
3 0.014
3 0.016
4 0.016
3 0.012
3 0.01
4 0.011
3 0.01
4 0.014
3 0.026
3 0.015
3 0.011
3 0.013
3 0.06
3 0.069
3 0.011
3 0.009
4 0.011
3 0.012
3 0.011
3 0.011
3 0.013
3 0.011
3 0.013
3 0.023
4 0.014
3 0.01
3 0.013
3 0.013
4 0.011
3 0.01
3 0.011
3 0.011
3 0.01
3 0.01
4 0.01
4 0.014
3 0.016
3 0.02
4 0.012
3 0.011
3 0.014
4 0.01
3 0.012
4 0.009
2 0.009
3 0.011
2 0.014
3 0.011
2 0.009
3 0.012
3 0.014
4 0.013
3 0.01
3 0.011
3 0.009
3 0.014
2 0.014
3 0.015
3 0.013
2 0.013
3 0.016
2 0.01
2 0.009
3 0.011
3 0.01
2 0.01
2 0.01
3 0.01
4 0.016
1 0.011
4 0.064
3 0.013
3 0.014
2 0.009
2 0.009
3 0.022
2 0.009
3 0.013
3 0.01
3 0.061
3 0.013
3 0.01
1 0.013
3 0.014
2 0.013
3 0.012
3 0.014
3 0.012
3 0.011
2 0.011
3 0.011
1 0.012
3 0.011
2 0.01
2 0.012
3 0.011
2 0.01
3 0.01
3 0.011
3 0.009
2 0.009
3 0.01
3 0.011
3 0.067
2 0.01
3 0.01
2 0.01
2 0.011
3 0.014
3 0.012
2 0.011
2 0.015
3 0.015
3 0.012
2 0.009
3 0.016
